DATE,COMNAM,TICKER,RET
20140908,TESLA MOTORS INC,TSLA,0.017016
20140909,TESLA MOTORS INC,TSLA,-0.012867
20140910,TESLA MOTORS INC,TSLA,0.009408
20140911,TESLA MOTORS INC,TSLA,-0.002810
20140912,TESLA MOTORS INC,TSLA,-0.003960
20140915,TESLA MOTORS INC,TSLA,-0.090759
20140916,TESLA MOTORS INC,TSLA,0.027102
20140917,TESLA MOTORS INC,TSLA,0.002455
20140918,TESLA MOTORS INC,TSLA,0.009335
20140919,TESLA MOTORS INC,TSLA,-0.017057
20140922,TESLA MOTORS INC,TSLA,-0.035824
20140923,TESLA MOTORS INC,TSLA,0.001520
20140924,TESLA MOTORS INC,TSLA,0.006909
20140925,TESLA MOTORS INC,TSLA,-0.020584
20140926,TESLA MOTORS INC,TSLA,-0.001417
20140929,TESLA MOTORS INC,TSLA,-0.005434
20140930,TESLA MOTORS INC,TSLA,-0.010519
20141001,TESLA MOTORS INC,TSLA,-0.010054
20141002,TESLA MOTORS INC,TSLA,0.046537
20141003,TESLA MOTORS INC,TSLA,0.015074
20141006,TESLA MOTORS INC,TSLA,0.021198
20141007,TESLA MOTORS INC,TSLA,-0.004029
20141008,TESLA MOTORS INC,TSLA,-0.001117
20141009,TESLA MOTORS INC,TSLA,-0.008755
20141010,TESLA MOTORS INC,TSLA,-0.078207
20141013,TESLA MOTORS INC,TSLA,-0.052003
20141014,TESLA MOTORS INC,TSLA,0.010998
20141015,TESLA MOTORS INC,TSLA,0.011627
20141016,TESLA MOTORS INC,TSLA,-0.014584
20141017,TESLA MOTORS INC,TSLA,0.004992
20141020,TESLA MOTORS INC,TSLA,0.013144
20141021,TESLA MOTORS INC,TSLA,0.021131
20141022,TESLA MOTORS INC,TSLA,-0.018016
20141023,TESLA MOTORS INC,TSLA,0.018131
20141024,TESLA MOTORS INC,TSLA,-0.000212
20141027,TESLA MOTORS INC,TSLA,-0.057686
20141028,TESLA MOTORS INC,TSLA,0.095187
20141029,TESLA MOTORS INC,TSLA,-0.019236
20141030,TESLA MOTORS INC,TSLA,0.002352
20141031,TESLA MOTORS INC,TSLA,0.012738
20141103,TESLA MOTORS INC,TSLA,0.003682
20141104,TESLA MOTORS INC,TSLA,-0.015087
20141105,TESLA MOTORS INC,TSLA,-0.033315
20141106,TESLA MOTORS INC,TSLA,0.044378
20141107,TESLA MOTORS INC,TSLA,-0.004229
20141110,TESLA MOTORS INC,TSLA,0.007202
20141111,TESLA MOTORS INC,TSLA,0.037821
20141112,TESLA MOTORS INC,TSLA,-0.007886
20141113,TESLA MOTORS INC,TSLA,0.010438
20141114,TESLA MOTORS INC,TSLA,0.027731
20141117,TESLA MOTORS INC,TSLA,-0.018169
20141118,TESLA MOTORS INC,TSLA,0.014647
20141119,TESLA MOTORS INC,TSLA,-0.038650
20141120,TESLA MOTORS INC,TSLA,0.003915
20141121,TESLA MOTORS INC,TSLA,-0.023843
20141124,TESLA MOTORS INC,TSLA,0.016229
20141125,TESLA MOTORS INC,TSLA,0.005553
20141126,TESLA MOTORS INC,TSLA,0.001411
20141128,TESLA MOTORS INC,TSLA,-0.015778
20141201,TESLA MOTORS INC,TSLA,-0.052675
20141202,TESLA MOTORS INC,TSLA,-0.000907
20141203,TESLA MOTORS INC,TSLA,-0.009204
20141204,TESLA MOTORS INC,TSLA,-0.004448
20141205,TESLA MOTORS INC,TSLA,-0.020019
20141208,TESLA MOTORS INC,TSLA,-0.041795
20141209,TESLA MOTORS INC,TSLA,0.011803
20141210,TESLA MOTORS INC,TSLA,-0.032505
20141211,TESLA MOTORS INC,TSLA,-0.004575
20141212,TESLA MOTORS INC,TSLA,-0.009000
20141215,TESLA MOTORS INC,TSLA,-0.014300
20141216,TESLA MOTORS INC,TSLA,-0.030533
20141217,TESLA MOTORS INC,TSLA,0.040493
20141218,TESLA MOTORS INC,TSLA,0.060441
20141219,TESLA MOTORS INC,TSLA,0.004719
20141222,TESLA MOTORS INC,TSLA,0.015094
20141223,TESLA MOTORS INC,TSLA,-0.007323
20141224,TESLA MOTORS INC,TSLA,0.005838
20141226,TESLA MOTORS INC,TSLA,0.025016
20141229,TESLA MOTORS INC,TSLA,-0.009262
20141230,TESLA MOTORS INC,TSLA,-0.015418
20141231,TESLA MOTORS INC,TSLA,0.000810
20150102,TESLA MOTORS INC,TSLA,-0.013938
20150105,TESLA MOTORS INC,TSLA,-0.042041
20150106,TESLA MOTORS INC,TSLA,0.005664
20150107,TESLA MOTORS INC,TSLA,-0.001562
20150108,TESLA MOTORS INC,TSLA,-0.001588
20150109,TESLA MOTORS INC,TSLA,-0.018778
20150112,TESLA MOTORS INC,TSLA,-0.021533
20150113,TESLA MOTORS INC,TSLA,0.010088
20150114,TESLA MOTORS INC,TSLA,-0.056597
20150115,TESLA MOTORS INC,TSLA,-0.004256
20150116,TESLA MOTORS INC,TSLA,0.006254
20150120,TESLA MOTORS INC,TSLA,-0.005905
20150121,TESLA MOTORS INC,TSLA,0.024176
20150122,TESLA MOTORS INC,TSLA,0.025691
20150123,TESLA MOTORS INC,TSLA,-0.001637
20150126,TESLA MOTORS INC,TSLA,0.026132
20150127,TESLA MOTORS INC,TSLA,-0.002760
20150128,TESLA MOTORS INC,TSLA,-0.032090
20150129,TESLA MOTORS INC,TSLA,0.029242
20150130,TESLA MOTORS INC,TSLA,-0.007797
20150202,TESLA MOTORS INC,TSLA,0.036051
20150203,TESLA MOTORS INC,TSLA,0.035176
20150204,TESLA MOTORS INC,TSLA,0.000870
20150205,TESLA MOTORS INC,TSLA,0.011165
20150206,TESLA MOTORS INC,TSLA,-0.016426
20150209,TESLA MOTORS INC,TSLA,0.000552
20150210,TESLA MOTORS INC,TSLA,-0.005472
20150211,TESLA MOTORS INC,TSLA,-0.016136
20150212,TESLA MOTORS INC,TSLA,-0.046617
20150213,TESLA MOTORS INC,TSLA,0.004387
20150217,TESLA MOTORS INC,TSLA,0.002846
20150218,TESLA MOTORS INC,TSLA,0.000538
20150219,TESLA MOTORS INC,TSLA,0.035435
20150220,TESLA MOTORS INC,TSLA,0.025531
20150223,TESLA MOTORS INC,TSLA,-0.045023
20150224,TESLA MOTORS INC,TSLA,-0.015555
20150225,TESLA MOTORS INC,TSLA,-0.001715
20150226,TESLA MOTORS INC,TSLA,0.016834
20150227,TESLA MOTORS INC,TSLA,-0.018582
20150302,TESLA MOTORS INC,TSLA,-0.029581
20150303,TESLA MOTORS INC,TSLA,0.011326
20150304,TESLA MOTORS INC,TSLA,0.014407
20150305,TESLA MOTORS INC,TSLA,-0.008916
20150306,TESLA MOTORS INC,TSLA,-0.033644
20150309,TESLA MOTORS INC,TSLA,-0.015473
20150310,TESLA MOTORS INC,TSLA,-0.002934
20150311,TESLA MOTORS INC,TSLA,0.017970
20150312,TESLA MOTORS INC,TSLA,-0.013781
20150313,TESLA MOTORS INC,TSLA,-0.012509
20150316,TESLA MOTORS INC,TSLA,0.037206
20150317,TESLA MOTORS INC,TSLA,-0.004957
20150318,TESLA MOTORS INC,TSLA,0.030709
20150319,TESLA MOTORS INC,TSLA,-0.025211
20150320,TESLA MOTORS INC,TSLA,0.012420
20150323,TESLA MOTORS INC,TSLA,0.007825
20150324,TESLA MOTORS INC,TSLA,0.010469
20150325,TESLA MOTORS INC,TSLA,-0.036784
20150326,TESLA MOTORS INC,TSLA,-0.020046
20150327,TESLA MOTORS INC,TSLA,-0.028387
20150330,TESLA MOTORS INC,TSLA,0.030108
20150331,TESLA MOTORS INC,TSLA,-0.009445
20150401,TESLA MOTORS INC,TSLA,-0.006251
20150402,TESLA MOTORS INC,TSLA,0.018178
20150406,TESLA MOTORS INC,TSLA,0.063351
20150407,TESLA MOTORS INC,TSLA,0.000739
20150408,TESLA MOTORS INC,TSLA,0.021747
20150409,TESLA MOTORS INC,TSLA,0.011653
20150410,TESLA MOTORS INC,TSLA,0.003855
20150413,TESLA MOTORS INC,TSLA,-0.005311
20150414,TESLA MOTORS INC,TSLA,-0.011059
20150415,TESLA MOTORS INC,TSLA,0.001783
20150416,TESLA MOTORS INC,TSLA,-0.005437
20150417,TESLA MOTORS INC,TSLA,0.000435
20150420,TESLA MOTORS INC,TSLA,-0.007350
20150421,TESLA MOTORS INC,TSLA,0.020169
20150422,TESLA MOTORS INC,TSLA,0.047896
20150423,TESLA MOTORS INC,TSLA,-0.003828
20150424,TESLA MOTORS INC,TSLA,-0.000801
20150427,TESLA MOTORS INC,TSLA,0.060089
20150428,TESLA MOTORS INC,TSLA,-0.004621
20150429,TESLA MOTORS INC,TSLA,0.008547
20150430,TESLA MOTORS INC,TSLA,-0.027533
20150501,TESLA MOTORS INC,TSLA,-0.000088
20150504,TESLA MOTORS INC,TSLA,0.019820
20150505,TESLA MOTORS INC,TSLA,0.010585
20150506,TESLA MOTORS INC,TSLA,-0.010818
20150507,TESLA MOTORS INC,TSLA,0.027644
20150508,TESLA MOTORS INC,TSLA,-0.000802
20150511,TESLA MOTORS INC,TSLA,0.012172
20150512,TESLA MOTORS INC,TSLA,0.021922
20150513,TESLA MOTORS INC,TSLA,-0.006374
20150514,TESLA MOTORS INC,TSLA,0.003783
20150515,TESLA MOTORS INC,TSLA,0.019418
20150518,TESLA MOTORS INC,TSLA,-0.000362
20150519,TESLA MOTORS INC,TSLA,-0.006472
20150520,TESLA MOTORS INC,TSLA,-0.011289
20150521,TESLA MOTORS INC,TSLA,0.005197
20150522,TESLA MOTORS INC,TSLA,0.008591
20150526,TESLA MOTORS INC,TSLA,-0.001110
20150527,TESLA MOTORS INC,TSLA,-0.000101
20150528,TESLA MOTORS INC,TSLA,0.016247
20150529,TESLA MOTORS INC,TSLA,-0.002585
20150601,TESLA MOTORS INC,TSLA,-0.005383
20150602,TESLA MOTORS INC,TSLA,-0.004410
20150603,TESLA MOTORS INC,TSLA,0.002577
20150604,TESLA MOTORS INC,TSLA,-0.012330
20150605,TESLA MOTORS INC,TSLA,0.013094
20150608,TESLA MOTORS INC,TSLA,0.028699
20150609,TESLA MOTORS INC,TSLA,-0.001132
20150610,TESLA MOTORS INC,TSLA,-0.020703
20150611,TESLA MOTORS INC,TSLA,0.002832
20150612,TESLA MOTORS INC,TSLA,-0.002864
20150615,TESLA MOTORS INC,TSLA,-0.001237
20150616,TESLA MOTORS INC,TSLA,0.010943
20150617,TESLA MOTORS INC,TSLA,0.028801
20150618,TESLA MOTORS INC,TSLA,0.005683
20150619,TESLA MOTORS INC,TSLA,0.002367
20150622,TESLA MOTORS INC,TSLA,-0.010362
20150623,TESLA MOTORS INC,TSLA,0.030332
20150624,TESLA MOTORS INC,TSLA,-0.009340
20150625,TESLA MOTORS INC,TSLA,0.013652
20150626,TESLA MOTORS INC,TSLA,-0.006325
20150629,TESLA MOTORS INC,TSLA,-0.018982
20150630,TESLA MOTORS INC,TSLA,0.023815
20150701,TESLA MOTORS INC,TSLA,0.003318
20150702,TESLA MOTORS INC,TSLA,0.040386
20150706,TESLA MOTORS INC,TSLA,-0.001071
20150707,TESLA MOTORS INC,TSLA,-0.042328
20150708,TESLA MOTORS INC,TSLA,-0.048231
20150709,TESLA MOTORS INC,TSLA,0.011610
20150710,TESLA MOTORS INC,TSLA,0.004769
20150713,TESLA MOTORS INC,TSLA,0.011615
20150714,TESLA MOTORS INC,TSLA,0.013312
20150715,TESLA MOTORS INC,TSLA,-0.009448
20150716,TESLA MOTORS INC,TSLA,0.013453
20150717,TESLA MOTORS INC,TSLA,0.029924
20150720,TESLA MOTORS INC,TSLA,0.027671
20150721,TESLA MOTORS INC,TSLA,-0.054879
20150722,TESLA MOTORS INC,TSLA,0.004123
20150723,TESLA MOTORS INC,TSLA,-0.002501
20150724,TESLA MOTORS INC,TSLA,-0.006699
20150727,TESLA MOTORS INC,TSLA,-0.046720
20150728,TESLA MOTORS INC,TSLA,0.046678
20150729,TESLA MOTORS INC,TSLA,-0.003776
20150730,TESLA MOTORS INC,TSLA,0.011258
20150731,TESLA MOTORS INC,TSLA,-0.002399
20150803,TESLA MOTORS INC,TSLA,-0.023145
20150804,TESLA MOTORS INC,TSLA,0.024193
20150805,TESLA MOTORS INC,TSLA,0.014458
20150806,TESLA MOTORS INC,TSLA,-0.088846
20150807,TESLA MOTORS INC,TSLA,-0.014708
20150810,TESLA MOTORS INC,TSLA,-0.005649
20150811,TESLA MOTORS INC,TSLA,-0.015634
20150812,TESLA MOTORS INC,TSLA,0.003370
20150813,TESLA MOTORS INC,TSLA,0.018222
20150814,TESLA MOTORS INC,TSLA,0.002639
20150817,TESLA MOTORS INC,TSLA,0.048694
20150818,TESLA MOTORS INC,TSLA,0.022471
20150819,TESLA MOTORS INC,TSLA,-0.020980
20150820,TESLA MOTORS INC,TSLA,-0.051205
20150821,TESLA MOTORS INC,TSLA,-0.047114
20150824,TESLA MOTORS INC,TSLA,-0.051567
20150825,TESLA MOTORS INC,TSLA,0.005300
20150826,TESLA MOTORS INC,TSLA,0.021861
20150827,TESLA MOTORS INC,TSLA,0.080724
20150828,TESLA MOTORS INC,TSLA,0.022593
20150831,TESLA MOTORS INC,TSLA,0.002334
20150901,TESLA MOTORS INC,TSLA,-0.041877
20150902,TESLA MOTORS INC,TSLA,0.037967
20150903,TESLA MOTORS INC,TSLA,-0.008559
20150904,TESLA MOTORS INC,TSLA,-0.014823
20150908,TESLA MOTORS INC,TSLA,0.025793
20150909,TESLA MOTORS INC,TSLA,0.002982
20150910,TESLA MOTORS INC,TSLA,-0.001728
20150911,TESLA MOTORS INC,TSLA,0.007083
20150914,TESLA MOTORS INC,TSLA,0.011789
20150915,TESLA MOTORS INC,TSLA,0.001501
20150916,TESLA MOTORS INC,TSLA,0.034231
20150917,TESLA MOTORS INC,TSLA,-0.000686
20150918,TESLA MOTORS INC,TSLA,-0.005533
20150921,TESLA MOTORS INC,TSLA,0.013737
20150922,TESLA MOTORS INC,TSLA,-0.012339
20150923,TESLA MOTORS INC,TSLA,0.000460
20150924,TESLA MOTORS INC,TSLA,0.007891
20150925,TESLA MOTORS INC,TSLA,-0.023601
20150928,TESLA MOTORS INC,TSLA,-0.033008
20150929,TESLA MOTORS INC,TSLA,-0.007165
20150930,TESLA MOTORS INC,TSLA,0.007095
20151001,TESLA MOTORS INC,TSLA,-0.034299
20151002,TESLA MOTORS INC,TSLA,0.032058
20151005,TESLA MOTORS INC,TSLA,-0.005736
20151006,TESLA MOTORS INC,TSLA,-0.019053
20151007,TESLA MOTORS INC,TSLA,-0.039344
20151008,TESLA MOTORS INC,TSLA,-0.022590
20151009,TESLA MOTORS INC,TSLA,-0.026597
20151012,TESLA MOTORS INC,TSLA,-0.023155
20151013,TESLA MOTORS INC,TSLA,0.017024
20151014,TESLA MOTORS INC,TSLA,-0.010810
20151015,TESLA MOTORS INC,TSLA,0.020426
20151016,TESLA MOTORS INC,TSLA,0.025756
20151019,TESLA MOTORS INC,TSLA,0.004802
20151020,TESLA MOTORS INC,TSLA,-0.066068
20151021,TESLA MOTORS INC,TSLA,-0.013801
20151022,TESLA MOTORS INC,TSLA,0.007759
20151023,TESLA MOTORS INC,TSLA,-0.012422
20151026,TESLA MOTORS INC,TSLA,0.029509
20151027,TESLA MOTORS INC,TSLA,-0.022810
20151028,TESLA MOTORS INC,TSLA,0.012408
20151029,TESLA MOTORS INC,TSLA,-0.006245
20151030,TESLA MOTORS INC,TSLA,-0.022209
20151102,TESLA MOTORS INC,TSLA,0.033151
20151103,TESLA MOTORS INC,TSLA,-0.025445
20151104,TESLA MOTORS INC,TSLA,0.111735
20151105,TESLA MOTORS INC,TSLA,0.000604
20151106,TESLA MOTORS INC,TSLA,0.002546
20151109,TESLA MOTORS INC,TSLA,-0.030255
20151110,TESLA MOTORS INC,TSLA,-0.039187
20151111,TESLA MOTORS INC,TSLA,0.011917
20151112,TESLA MOTORS INC,TSLA,-0.028026
20151113,TESLA MOTORS INC,TSLA,-0.027003
20151116,TESLA MOTORS INC,TSLA,0.034365
20151117,TESLA MOTORS INC,TSLA,-0.001446
20151118,TESLA MOTORS INC,TSLA,0.033037
20151119,TESLA MOTORS INC,TSLA,0.003302
20151120,TESLA MOTORS INC,TSLA,-0.008070
20151123,TESLA MOTORS INC,TSLA,-0.010272
20151124,TESLA MOTORS INC,TSLA,0.002296
20151125,TESLA MOTORS INC,TSLA,0.052188
20151127,TESLA MOTORS INC,TSLA,0.008579
20151130,TESLA MOTORS INC,TSLA,-0.005829
20151201,TESLA MOTORS INC,TSLA,0.030096
20151202,TESLA MOTORS INC,TSLA,-0.021923
20151203,TESLA MOTORS INC,TSLA,0.003104
20151204,TESLA MOTORS INC,TSLA,-0.010012
20151207,TESLA MOTORS INC,TSLA,0.003255
20151208,TESLA MOTORS INC,TSLA,-0.019080
20151209,TESLA MOTORS INC,TSLA,-0.009704
20151210,TESLA MOTORS INC,TSLA,0.011358
20151211,TESLA MOTORS INC,TSLA,-0.044259
20151214,TESLA MOTORS INC,TSLA,0.007188
20151215,TESLA MOTORS INC,TSLA,0.011483
20151216,TESLA MOTORS INC,TSLA,0.060699
20151217,TESLA MOTORS INC,TSLA,-0.004776
20151218,TESLA MOTORS INC,TSLA,-0.012554
20151221,TESLA MOTORS INC,TSLA,0.009112
20151222,TESLA MOTORS INC,TSLA,-0.011223
20151223,TESLA MOTORS INC,TSLA,-0.001087
20151224,TESLA MOTORS INC,TSLA,0.003788
20151228,TESLA MOTORS INC,TSLA,-0.007026
20151229,TESLA MOTORS INC,TSLA,0.035990
20151230,TESLA MOTORS INC,TSLA,0.003794
20151231,TESLA MOTORS INC,TSLA,0.008064
20160104,TESLA MOTORS INC,TSLA,-0.069164
20160105,TESLA MOTORS INC,TSLA,0.000089
20160106,TESLA MOTORS INC,TSLA,-0.019648
20160107,TESLA MOTORS INC,TSLA,-0.015477
20160108,TESLA MOTORS INC,TSLA,-0.021563
20160111,TESLA MOTORS INC,TSLA,-0.014929
20160112,TESLA MOTORS INC,TSLA,0.010200
20160113,TESLA MOTORS INC,TSLA,-0.046007
20160114,TESLA MOTORS INC,TSLA,0.029305
20160115,TESLA MOTORS INC,TSLA,-0.005772
20160119,TESLA MOTORS INC,TSLA,-0.001317
20160120,TESLA MOTORS INC,TSLA,-0.029406
20160121,TESLA MOTORS INC,TSLA,0.006392
20160122,TESLA MOTORS INC,TSLA,0.012902
20160125,TESLA MOTORS INC,TSLA,-0.030462
20160126,TESLA MOTORS INC,TSLA,-0.014360
20160127,TESLA MOTORS INC,TSLA,-0.028363
20160128,TESLA MOTORS INC,TSLA,0.008667
20160129,TESLA MOTORS INC,TSLA,0.007907
20160201,TESLA MOTORS INC,TSLA,0.030021
20160202,TESLA MOTORS INC,TSLA,-0.071900
20160203,TESLA MOTORS INC,TSLA,-0.050881
20160204,TESLA MOTORS INC,TSLA,0.010664
20160205,TESLA MOTORS INC,TSLA,-0.072606
20160208,TESLA MOTORS INC,TSLA,-0.089852
20160209,TESLA MOTORS INC,TSLA,0.001757
20160210,TESLA MOTORS INC,TSLA,-0.030894
20160211,TESLA MOTORS INC,TSLA,0.047331
20160212,TESLA MOTORS INC,TSLA,0.003788
20160216,TESLA MOTORS INC,TSLA,0.027344
20160217,TESLA MOTORS INC,TSLA,0.087066
20160218,TESLA MOTORS INC,TSLA,-0.011323
20160219,TESLA MOTORS INC,TSLA,-0.001139
20160222,TESLA MOTORS INC,TSLA,0.066995
20160223,TESLA MOTORS INC,TSLA,-0.002982
20160224,TESLA MOTORS INC,TSLA,0.010101
20160225,TESLA MOTORS INC,TSLA,0.047095
20160226,TESLA MOTORS INC,TSLA,0.015526
20160229,TESLA MOTORS INC,TSLA,0.008353
20160301,TESLA MOTORS INC,TSLA,-0.029073
20160302,TESLA MOTORS INC,TSLA,0.010679
20160303,TESLA MOTORS INC,TSLA,0.039291
20160304,TESLA MOTORS INC,TSLA,0.027077
20160307,TESLA MOTORS INC,TSLA,0.021140
20160308,TESLA MOTORS INC,TSLA,-0.013103
20160309,TESLA MOTORS INC,TSLA,0.030207
20160310,TESLA MOTORS INC,TSLA,-0.016961
20160311,TESLA MOTORS INC,TSLA,0.011307
20160314,TESLA MOTORS INC,TSLA,0.036867
20160315,TESLA MOTORS INC,TSLA,0.014827
20160316,TESLA MOTORS INC,TSLA,0.016442
20160317,TESLA MOTORS INC,TSLA,0.020051
20160318,TESLA MOTORS INC,TSLA,0.028094
20160321,TESLA MOTORS INC,TSLA,0.023975
20160322,TESLA MOTORS INC,TSLA,-0.017120
20160323,TESLA MOTORS INC,TSLA,-0.049778
20160324,TESLA MOTORS INC,TSLA,0.023228
20160328,TESLA MOTORS INC,TSLA,0.011021
20160329,TESLA MOTORS INC,TSLA,-0.000565
20160330,TESLA MOTORS INC,TSLA,-0.014079
20160331,TESLA MOTORS INC,TSLA,0.012693
20160401,TESLA MOTORS INC,TSLA,0.034034
20160404,TESLA MOTORS INC,TSLA,0.039564
20160405,TESLA MOTORS INC,TSLA,0.034333
20160406,TESLA MOTORS INC,TSLA,0.038948
20160407,TESLA MOTORS INC,TSLA,-0.030970
20160408,TESLA MOTORS INC,TSLA,-0.027722
20160411,TESLA MOTORS INC,TSLA,-0.000600
20160412,TESLA MOTORS INC,TSLA,-0.008403
20160413,TESLA MOTORS INC,TSLA,0.027076
20160414,TESLA MOTORS INC,TSLA,-0.010490
20160415,TESLA MOTORS INC,TSLA,0.010522
20160418,TESLA MOTORS INC,TSLA,-0.002475
20160419,TESLA MOTORS INC,TSLA,-0.025642
20160420,TESLA MOTORS INC,TSLA,0.010511
20160421,TESLA MOTORS INC,TSLA,-0.006721
20160422,TESLA MOTORS INC,TSLA,0.021990
20160425,TESLA MOTORS INC,TSLA,-0.007606
20160426,TESLA MOTORS INC,TSLA,0.007624
20160427,TESLA MOTORS INC,TSLA,-0.008946
20160428,TESLA MOTORS INC,TSLA,-0.014952
20160429,TESLA MOTORS INC,TSLA,-0.028057
20160502,TESLA MOTORS INC,TSLA,0.004320
20160503,TESLA MOTORS INC,TSLA,-0.039206
20160504,TESLA MOTORS INC,TSLA,-0.042011
20160505,TESLA MOTORS INC,TSLA,-0.049560
20160506,TESLA MOTORS INC,TSLA,0.016073
20160509,TESLA MOTORS INC,TSLA,-0.027963
20160510,TESLA MOTORS INC,TSLA,-0.001101
20160511,TESLA MOTORS INC,TSLA,0.001294
20160512,TESLA MOTORS INC,TSLA,-0.008040
20160513,TESLA MOTORS INC,TSLA,0.001592
20160516,TESLA MOTORS INC,TSLA,0.003275
20160517,TESLA MOTORS INC,TSLA,-0.017428
20160518,TESLA MOTORS INC,TSLA,0.031809
20160519,TESLA MOTORS INC,TSLA,0.019132
20160520,TESLA MOTORS INC,TSLA,0.023558
20160523,TESLA MOTORS INC,TSLA,-0.018431
20160524,TESLA MOTORS INC,TSLA,0.007816
20160525,TESLA MOTORS INC,TSLA,0.007664
20160526,TESLA MOTORS INC,TSLA,0.025230
20160527,TESLA MOTORS INC,TSLA,-0.009240
20160531,TESLA MOTORS INC,TSLA,0.000852
20160601,TESLA MOTORS INC,TSLA,-0.016440
20160602,TESLA MOTORS INC,TSLA,-0.002733
20160603,TESLA MOTORS INC,TSLA,0.000137
20160606,TESLA MOTORS INC,TSLA,0.007717
20160607,TESLA MOTORS INC,TSLA,0.052837
20160608,TESLA MOTORS INC,TSLA,0.013687
20160609,TESLA MOTORS INC,TSLA,-0.026155
20160610,TESLA MOTORS INC,TSLA,-0.046085
20160613,TESLA MOTORS INC,TSLA,-0.004205
20160614,TESLA MOTORS INC,TSLA,-0.013357
20160615,TESLA MOTORS INC,TSLA,0.012747
20160616,TESLA MOTORS INC,TSLA,0.001056
20160617,TESLA MOTORS INC,TSLA,-0.011288
20160620,TESLA MOTORS INC,TSLA,0.019631
20160621,TESLA MOTORS INC,TSLA,-0.000410
20160622,TESLA MOTORS INC,TSLA,-0.104503
20160623,TESLA MOTORS INC,TSLA,-0.001322
20160624,TESLA MOTORS INC,TSLA,-0.016548
20160627,TESLA MOTORS INC,TSLA,0.027958
20160628,TESLA MOTORS INC,TSLA,0.016318
20160629,TESLA MOTORS INC,TSLA,0.041627
20160630,TESLA MOTORS INC,TSLA,0.009943
20160701,TESLA MOTORS INC,TSLA,0.019879
20160705,TESLA MOTORS INC,TSLA,-0.011640
20160706,TESLA MOTORS INC,TSLA,0.002150
20160707,TESLA MOTORS INC,TSLA,0.006995
20160708,TESLA MOTORS INC,TSLA,0.003890
20160711,TESLA MOTORS INC,TSLA,0.036904
20160712,TESLA MOTORS INC,TSLA,-0.000578
20160713,TESLA MOTORS INC,TSLA,-0.009437
20160714,TESLA MOTORS INC,TSLA,-0.004494
20160715,TESLA MOTORS INC,TSLA,-0.005101
20160718,TESLA MOTORS INC,TSLA,0.026543
20160719,TESLA MOTORS INC,TSLA,-0.004376
20160720,TESLA MOTORS INC,TSLA,0.013762
20160721,TESLA MOTORS INC,TSLA,-0.034419
20160722,TESLA MOTORS INC,TSLA,0.008027
20160725,TESLA MOTORS INC,TSLA,0.034822
20160726,TESLA MOTORS INC,TSLA,-0.002174
20160727,TESLA MOTORS INC,TSLA,-0.004444
20160728,TESLA MOTORS INC,TSLA,0.009278
20160729,TESLA MOTORS INC,TSLA,0.018126
20160801,TESLA MOTORS INC,TSLA,-0.020359
20160802,TESLA MOTORS INC,TSLA,-0.012217
20160803,TESLA MOTORS INC,TSLA,-0.006206
20160804,TESLA MOTORS INC,TSLA,0.021347
20160805,TESLA MOTORS INC,TSLA,-0.002515
20160808,TESLA MOTORS INC,TSLA,-0.016824
20160809,TESLA MOTORS INC,TSLA,0.012911
20160810,TESLA MOTORS INC,TSLA,-0.014973
20160811,TESLA MOTORS INC,TSLA,-0.003279
20160812,TESLA MOTORS INC,TSLA,0.003112
20160815,TESLA MOTORS INC,TSLA,-0.000089
20160816,TESLA MOTORS INC,TSLA,-0.008777
20160817,TESLA MOTORS INC,TSLA,-0.001655
20160818,TESLA MOTORS INC,TSLA,0.001209
20160819,TESLA MOTORS INC,TSLA,0.006666
20160822,TESLA MOTORS INC,TSLA,-0.009200
20160823,TESLA MOTORS INC,TSLA,0.008568
20160824,TESLA MOTORS INC,TSLA,-0.009874
20160825,TESLA MOTORS INC,TSLA,-0.007457
20160826,TESLA MOTORS INC,TSLA,-0.004390
20160829,TESLA MOTORS INC,TSLA,-0.021774
20160830,TESLA MOTORS INC,TSLA,-0.017937
20160831,TESLA MOTORS INC,TSLA,0.003170
20160901,TESLA MOTORS INC,TSLA,-0.053016
20160902,TESLA MOTORS INC,TSLA,-0.014893
20160906,TESLA MOTORS INC,TSLA,0.025533
20160907,TESLA MOTORS INC,TSLA,-0.005522
20160908,TESLA MOTORS INC,TSLA,-0.021566
20160909,TESLA MOTORS INC,TSLA,-0.014643
20160912,TESLA MOTORS INC,TSLA,0.019695
20160913,TESLA MOTORS INC,TSLA,-0.011346
20160914,TESLA MOTORS INC,TSLA,0.001836
20160915,TESLA MOTORS INC,TSLA,0.020416
20160916,TESLA MOTORS INC,TSLA,0.024848
20160919,TESLA MOTORS INC,TSLA,0.004576
20160920,TESLA MOTORS INC,TSLA,-0.008239
20160921,TESLA MOTORS INC,TSLA,0.002834
20160922,TESLA MOTORS INC,TSLA,0.005896
20160923,TESLA MOTORS INC,TSLA,0.004941
20160926,TESLA MOTORS INC,TSLA,0.007424
20160927,TESLA MOTORS INC,TSLA,-0.015216
20160928,TESLA MOTORS INC,TSLA,0.002235
20160929,TESLA MOTORS INC,TSLA,-0.027003
20160930,TESLA MOTORS INC,TSLA,0.016592
20161003,TESLA MOTORS INC,TSLA,0.047395
20161004,TESLA MOTORS INC,TSLA,-0.010716
20161005,TESLA MOTORS INC,TSLA,-0.013954
20161006,TESLA MOTORS INC,TSLA,-0.035786
20161007,TESLA MOTORS INC,TSLA,-0.021841
